fid,id,Grid_data_Nit_dep,Grid_data_Acid_dep,X,Y
2081,2081,"0.5","0.18",411391,361254
2082,2082,"0.5","0.18",411391,361154
2083,2083,"0.5","0.18",411391,361054
2084,2084,"0.5","0.18",411391,360954
2085,2085,"0.5","0.18",411391,360854
2086,2086,"0.5","0.18",411391,360754
2087,2087,"0.4","0.1",411391,360654
2088,2088,"0.4","0.1",411391,360554
2089,2089,"0.4","0.1",411391,360454
2090,2090,"0.4","0.1",411391,360354
2091,2091,"0.4","0.1",411391,360254
2092,2092,"0.3","0.1",411391,360154
2093,2093,"0.3","0.05",411391,360054
2094,2094,"0.3","0.05",411391,359954
2095,2095,"0.3","0.05",411391,359854
2096,2096,"0.3","0.01",411391,359754
2097,2097,"0.1","0.01",411391,359654
2098,2098,"0.1","0.025",411391,359554
2099,2099,"0.1","0.025",411391,359454
2100,2100,"0.1","0.025",411391,359354
2101,2101,"0.88","0.025",411391,359254
2102,2102,"0.88","0.021",411391,359154
2103,2103,"0.7","0.021",411391,359054
2104,2104,"0.7","0.01",411391,358954
2105,2105,"0.7","0.01",411391,358854
2106,2106,"0.01","0.01",411391,358754
2107,2107,"0.01","0.01",411391,358654
2108,2108,"0.01","0.01",411391,358554
2109,2109,"0.01","0.01",411391,358454
2110,2110,"0.01","0.01",411391,358354
2111,2111,"0.01","0.01",411391,358254
2112,2112,"0.01","0.01",411391,358154
2113,2113,"0.7","0.01",411391,358054
2114,2114,"0.7","0.01",411391,357954
2115,2115,"0.85","0.01",411391,357854
2116,2116,"0.85","0.01",411391,357754
2117,2117,"0.85","0.01",411391,357654
2118,2118,"0.85","0.021",411391,357554
2119,2119,"0.01","0.021",411391,357454
2120,2120,"0.1","0.021",411391,357354
2121,2121,"0.1","0.025",411391,357254
2122,2122,"0.1","0.025",411391,357154
2123,2123,"0.4","0.025",411391,357054
2124,2124,"0.4","0.025",411391,356954
2125,2125,"0.4","0.025",411391,356854
2126,2126,"0.4","0.025",411391,356754
2127,2127,"0.01","0.05",411391,356654
2128,2128,"0.5","0.05",411391,356554
2129,2129,"0.5","0.05",411391,356454
2130,2130,"0.5","0.18",411391,356354
2131,2131,"0.5","0.18",411391,356254
2132,2132,"0.5","0.18",411391,356154
2133,2133,"0.5","0.18",411491,361254
2134,2134,"0.5","0.18",411491,361154
2135,2135,"0.5","0.18",411491,361054
2136,2136,"0.5","0.18",411491,360954
2137,2137,"0.5","0.18",411491,360854
2138,2138,"0.5","0.18",411491,360754
2139,2139,"0.4","0.1",411491,360654
2140,2140,"0.4","0.1",411491,360554
2141,2141,"0.4","0.1",411491,360454
2142,2142,"0.4","0.1",411491,360354
2143,2143,"0.4","0.1",411491,360254
2144,2144,"0.3","0.1",411491,360154
2145,2145,"0.3","0.05",411491,360054
2146,2146,"0.3","0.05",411491,359954
2147,2147,"0.3","0.05",411491,359854
2148,2148,"0.3","0.01",411491,359754
2149,2149,"0.1","0.01",411491,359654
2150,2150,"0.1","0.025",411491,359554
2151,2151,"0.1","0.025",411491,359454
2152,2152,"0.1","0.025",411491,359354
2153,2153,"0.88","0.025",411491,359254
2154,2154,"0.88","0.021",411491,359154
2155,2155,"0.7","0.021",411491,359054
2156,2156,"0.7","0.01",411491,358954
2157,2157,"0.7","0.01",411491,358854
2158,2158,"0.01","0.01",411491,358754
2159,2159,"0.01","0.01",411491,358654
2160,2160,"0.01","0.01",411491,358554
2161,2161,"0.01","0.01",411491,358454
2162,2162,"0.01","0.01",411491,358354
2163,2163,"0.01","0.01",411491,358254
2164,2164,"0.01","0.01",411491,358154
2165,2165,"0.7","0.01",411491,358054
2166,2166,"0.7","0.01",411491,357954
2167,2167,"0.85","0.01",411491,357854
2168,2168,"0.85","0.01",411491,357754
2169,2169,"0.85","0.01",411491,357654
2170,2170,"0.85","0.021",411491,357554
2171,2171,"0.01","0.021",411491,357454
2172,2172,"0.1","0.021",411491,357354
2173,2173,"0.1","0.025",411491,357254
2174,2174,"0.1","0.025",411491,357154
2175,2175,"0.4","0.025",411491,357054
2176,2176,"0.4","0.025",411491,356954
2177,2177,"0.4","0.025",411491,356854
2178,2178,"0.4","0.025",411491,356754
2179,2179,"0.01","0.05",411491,356654
2180,2180,"0.5","0.05",411491,356554
2181,2181,"0.5","0.05",411491,356454
2182,2182,"0.5","0.18",411491,356354
2183,2183,"0.5","0.18",411491,356254
2184,2184,"0.5","0.18",411491,356154
2185,2185,"0.5","0.18",411591,361254
2186,2186,"0.5","0.18",411591,361154
2187,2187,"0.5","0.18",411591,361054
2188,2188,"0.5","0.18",411591,360954
2189,2189,"0.5","0.18",411591,360854
2190,2190,"0.5","0.18",411591,360754
2191,2191,"0.4","0.1",411591,360654
2192,2192,"0.4","0.1",411591,360554
2193,2193,"0.4","0.1",411591,360454
2194,2194,"0.4","0.1",411591,360354
2195,2195,"0.4","0.1",411591,360254
2196,2196,"0.3","0.1",411591,360154
2197,2197,"0.3","0.05",411591,360054
2198,2198,"0.3","0.05",411591,359954
2199,2199,"0.3","0.05",411591,359854
2200,2200,"0.3","0.01",411591,359754
2201,2201,"0.1","0.01",411591,359654
2202,2202,"0.1","0.025",411591,359554
2203,2203,"0.1","0.025",411591,359454
2204,2204,"0.1","0.025",411591,359354
2205,2205,"0.88","0.025",411591,359254
2206,2206,"0.88","0.021",411591,359154
2207,2207,"0.7","0.021",411591,359054
2208,2208,"0.7","0.01",411591,358954
2209,2209,"0.7","0.01",411591,358854
2210,2210,"0.01","0.01",411591,358754
2211,2211,"0.01","0.01",411591,358654
2212,2212,"0.01","0.01",411591,358554
2213,2213,"0.01","0.01",411591,358454
2214,2214,"0.01","0.01",411591,358354
2215,2215,"0.01","0.01",411591,358254
2216,2216,"0.01","0.01",411591,358154
2217,2217,"0.7","0.01",411591,358054
2218,2218,"0.7","0.01",411591,357954
2219,2219,"0.85","0.01",411591,357854
2220,2220,"0.85","0.01",411591,357754
2221,2221,"0.85","0.01",411591,357654
2222,2222,"0.85","0.021",411591,357554
2223,2223,"0.01","0.021",411591,357454
2224,2224,"0.1","0.021",411591,357354
2225,2225,"0.1","0.025",411591,357254
2226,2226,"0.1","0.025",411591,357154
2227,2227,"0.4","0.025",411591,357054
2228,2228,"0.4","0.025",411591,356954
2229,2229,"0.4","0.025",411591,356854
2230,2230,"0.4","0.025",411591,356754
2231,2231,"0.01","0.05",411591,356654
2232,2232,"0.5","0.05",411591,356554
2233,2233,"0.5","0.05",411591,356454
2234,2234,"0.5","0.18",411591,356354
2235,2235,"0.5","0.18",411591,356254
2236,2236,"0.5","0.18",411591,356154
2237,2237,"0.5","0.18",411691,361254
2238,2238,"0.5","0.18",411691,361154
2239,2239,"0.5","0.18",411691,361054
2240,2240,"0.5","0.18",411691,360954
2241,2241,"0.5","0.18",411691,360854
2242,2242,"0.5","0.18",411691,360754
2243,2243,"0.4","0.1",411691,360654
2244,2244,"0.4","0.1",411691,360554
2245,2245,"0.4","0.1",411691,360454
2246,2246,"0.4","0.1",411691,360354
2247,2247,"0.4","0.1",411691,360254
2248,2248,"0.3","0.1",411691,360154
2249,2249,"0.3","0.05",411691,360054
2250,2250,"0.3","0.05",411691,359954
2251,2251,"0.3","0.05",411691,359854
2252,2252,"0.3","0.01",411691,359754
2253,2253,"0.1","0.01",411691,359654
2254,2254,"0.1","0.025",411691,359554
2255,2255,"0.1","0.025",411691,359454
2256,2256,"0.1","0.025",411691,359354
2257,2257,"0.88","0.025",411691,359254
2258,2258,"0.88","0.021",411691,359154
2259,2259,"0.7","0.021",411691,359054
2260,2260,"0.7","0.01",411691,358954
2261,2261,"0.7","0.01",411691,358854
2262,2262,"0.01","0.01",411691,358754
2263,2263,"0.01","0.01",411691,358654
2264,2264,"0.01","0.01",411691,358554
2265,2265,"0.01","0.01",411691,358454
2266,2266,"0.01","0.01",411691,358354
2267,2267,"0.01","0.01",411691,358254
2268,2268,"0.01","0.01",411691,358154
2269,2269,"0.7","0.01",411691,358054
2270,2270,"0.7","0.01",411691,357954
2271,2271,"0.85","0.01",411691,357854
2272,2272,"0.85","0.01",411691,357754
2273,2273,"0.85","0.01",411691,357654
2274,2274,"0.85","0.021",411691,357554
2275,2275,"0.01","0.021",411691,357454
2276,2276,"0.1","0.021",411691,357354
2277,2277,"0.1","0.025",411691,357254
2278,2278,"0.1","0.025",411691,357154
2279,2279,"0.4","0.025",411691,357054
2280,2280,"0.4","0.025",411691,356954
2281,2281,"0.4","0.025",411691,356854
2282,2282,"0.4","0.025",411691,356754
2283,2283,"0.01","0.05",411691,356654
2284,2284,"0.5","0.05",411691,356554
2285,2285,"0.5","0.05",411691,356454
2286,2286,"0.5","0.18",411691,356354
2287,2287,"0.5","0.18",411691,356254
2288,2288,"0.5","0.18",411691,356154
2289,2289,"0.5","0.18",411791,361254
2290,2290,"0.5","0.18",411791,361154
2291,2291,"0.5","0.18",411791,361054
2292,2292,"0.5","0.18",411791,360954
2293,2293,"0.5","0.18",411791,360854
2294,2294,"0.5","0.18",411791,360754
2295,2295,"0.4","0.1",411791,360654
2296,2296,"0.4","0.1",411791,360554
2297,2297,"0.4","0.1",411791,360454
2298,2298,"0.4","0.1",411791,360354
2299,2299,"0.4","0.1",411791,360254
2300,2300,"0.3","0.1",411791,360154
2301,2301,"0.3","0.05",411791,360054
2302,2302,"0.3","0.05",411791,359954
2303,2303,"0.3","0.05",411791,359854
2304,2304,"0.3","0.01",411791,359754
2305,2305,"0.1","0.01",411791,359654
2306,2306,"0.1","0.025",411791,359554
2307,2307,"0.1","0.025",411791,359454
2308,2308,"0.1","0.025",411791,359354
2309,2309,"0.88","0.025",411791,359254
2310,2310,"0.88","0.021",411791,359154
2311,2311,"0.7","0.021",411791,359054
2312,2312,"0.7","0.01",411791,358954
2313,2313,"0.7","0.01",411791,358854
2314,2314,"0.01","0.01",411791,358754
2315,2315,"0.01","0.01",411791,358654
2316,2316,"0.01","0.01",411791,358554
2317,2317,"0.01","0.01",411791,358454
2318,2318,"0.01","0.01",411791,358354
2319,2319,"0.01","0.01",411791,358254
2320,2320,"0.01","0.01",411791,358154
2321,2321,"0.01","0.01",411791,358054
2322,2322,"0.01","0.01",411791,357954
2323,2323,"0.85","0.01",411791,357854
2324,2324,"0.85","0.01",411791,357754
2325,2325,"0.85","0.01",411791,357654
2326,2326,"0.85","0.021",411791,357554
2327,2327,"0.01","0.021",411791,357454
2328,2328,"0.1","0.021",411791,357354
2329,2329,"0.1","0.025",411791,357254
2330,2330,"0.1","0.025",411791,357154
2331,2331,"0.4","0.025",411791,357054
2332,2332,"0.4","0.025",411791,356954
2333,2333,"0.4","0.025",411791,356854
2334,2334,"0.4","0.025",411791,356754
2335,2335,"0.01","0.05",411791,356654
2336,2336,"0.5","0.05",411791,356554
2337,2337,"0.5","0.05",411791,356454
2338,2338,"0.5","0.18",411791,356354
2339,2339,"0.5","0.18",411791,356254
2340,2340,"0.5","0.18",411791,356154
2341,2341,"0.5","0.18",411891,361254
2342,2342,"0.5","0.18",411891,361154
2343,2343,"0.5","0.18",411891,361054
2344,2344,"0.5","0.18",411891,360954
2345,2345,"0.5","0.18",411891,360854
2346,2346,"0.5","0.18",411891,360754
2347,2347,"0.4","0.1",411891,360654
2348,2348,"0.4","0.1",411891,360554
2349,2349,"0.4","0.1",411891,360454
2350,2350,"0.4","0.1",411891,360354
2351,2351,"0.4","0.1",411891,360254
2352,2352,"0.3","0.1",411891,360154
2353,2353,"0.3","0.05",411891,360054
2354,2354,"0.3","0.05",411891,359954
2355,2355,"0.3","0.05",411891,359854
2356,2356,"0.3","0.01",411891,359754
2357,2357,"0.1","0.01",411891,359654
2358,2358,"0.1","0.025",411891,359554
2359,2359,"0.1","0.025",411891,359454
2360,2360,"0.1","0.025",411891,359354
2361,2361,"0.01","0.025",411891,359254
2362,2362,"0.01","0.021",411891,359154
2363,2363,"0.7","0.021",411891,359054
2364,2364,"0.7","0.01",411891,358954
2365,2365,"0.7","0.01",411891,358854
2366,2366,"0.01","0.01",411891,358754
2367,2367,"0.01","0.01",411891,358654
2368,2368,"0.01","0.01",411891,358554
2369,2369,"0.01","0.01",411891,358454
2370,2370,"0.01","0.01",411891,358354
2371,2371,"0.01","0.01",411891,358254
2372,2372,"0.01","0.01",411891,358154
2373,2373,"0.01","0.01",411891,358054
2374,2374,"0.01","0.01",411891,357954
2375,2375,"0.85","0.01",411891,357854
2376,2376,"0.85","0.01",411891,357754
2377,2377,"0.85","0.01",411891,357654
2378,2378,"0.85","0.021",411891,357554
2379,2379,"0.01","0.021",411891,357454
2380,2380,"0.1","0.021",411891,357354
2381,2381,"0.1","0.025",411891,357254
2382,2382,"0.1","0.025",411891,357154
2383,2383,"0.4","0.025",411891,357054
2384,2384,"0.4","0.025",411891,356954
2385,2385,"0.4","0.025",411891,356854
2386,2386,"0.4","0.025",411891,356754
2387,2387,"0.01","0.05",411891,356654
2388,2388,"0.5","0.05",411891,356554
2389,2389,"0.5","0.05",411891,356454
2390,2390,"0.5","0.18",411891,356354
2391,2391,"0.5","0.18",411891,356254
2392,2392,"0.5","0.18",411891,356154
2393,2393,"0.5","0.18",411991,361254
2394,2394,"0.5","0.18",411991,361154
2395,2395,"0.5","0.18",411991,361054
2396,2396,"0.5","0.18",411991,360954
2397,2397,"0.5","0.18",411991,360854
2398,2398,"0.5","0.18",411991,360754
2399,2399,"0.4","0.1",411991,360654
2400,2400,"0.4","0.1",411991,360554
2401,2401,"0.4","0.1",411991,360454
2402,2402,"0.4","0.1",411991,360354
2403,2403,"0.4","0.1",411991,360254
2404,2404,"0.3","0.1",411991,360154
2405,2405,"0.3","0.05",411991,360054
2406,2406,"0.3","0.05",411991,359954
2407,2407,"0.3","0.05",411991,359854
2408,2408,"0.3","0.01",411991,359754
2409,2409,"0.1","0.01",411991,359654
2410,2410,"0.1","0.025",411991,359554
2411,2411,"0.1","0.025",411991,359454
2412,2412,"0.1","0.025",411991,359354
2413,2413,"0.3","0.025",411991,359254
2414,2414,"0.01","0.021",411991,359154
2415,2415,"0.7","0.021",411991,359054
2416,2416,"0.7","0.01",411991,358954
2417,2417,"0.7","0.01",411991,358854
2418,2418,"0.01","0.01",411991,358754
2419,2419,"0.01","0.01",411991,358654
2420,2420,"0.01","0.01",411991,358554
2421,2421,"0.01","0.01",411991,358454
2422,2422,"0.01","0.01",411991,358354
2423,2423,"0.01","0.01",411991,358254
2424,2424,"0.01","0.01",411991,358154
2425,2425,"0.01","0.01",411991,358054
2426,2426,"0.01","0.01",411991,357954
2427,2427,"0.85","0.01",411991,357854
2428,2428,"0.85","0.01",411991,357754
2429,2429,"0.85","0.01",411991,357654
2430,2430,"0.85","0.021",411991,357554
2431,2431,"0.2","0.021",411991,357454
2432,2432,"0.2","0.021",411991,357354
2433,2433,"0.2","0.025",411991,357254
2434,2434,"0.01","0.025",411991,357154
2435,2435,"0.4","0.025",411991,357054
2436,2436,"0.4","0.025",411991,356954
2437,2437,"0.4","0.025",411991,356854
2438,2438,"0.4","0.025",411991,356754
2439,2439,"0.01","0.05",411991,356654
2440,2440,"0.5","0.05",411991,356554
2441,2441,"0.5","0.05",411991,356454
2442,2442,"0.5","0.18",411991,356354
2443,2443,"0.5","0.18",411991,356254
2444,2444,"0.5","0.18",411991,356154
2445,2445,"0.5","0.18",412091,361254
2446,2446,"0.5","0.18",412091,361154
2447,2447,"0.5","0.18",412091,361054
2448,2448,"0.5","0.18",412091,360954
2449,2449,"0.5","0.18",412091,360854
2450,2450,"0.5","0.18",412091,360754
2451,2451,"0.4","0.1",412091,360654
2452,2452,"0.4","0.1",412091,360554
2453,2453,"0.4","0.1",412091,360454
2454,2454,"0.4","0.1",412091,360354
2455,2455,"0.4","0.1",412091,360254
2456,2456,"0.3","0.1",412091,360154
2457,2457,"0.3","0.05",412091,360054
2458,2458,"0.3","0.05",412091,359954
2459,2459,"0.3","0.05",412091,359854
2460,2460,"0.3","0.01",412091,359754
2461,2461,"0.1","0.01",412091,359654
2462,2462,"0.1","0.025",412091,359554
2463,2463,"0.1","0.025",412091,359454
2464,2464,"0.1","0.025",412091,359354
2465,2465,"0.3","0.025",412091,359254
2466,2466,"0.01","0.021",412091,359154
2467,2467,"0.7","0.021",412091,359054
2468,2468,"0.7","0.01",412091,358954
2469,2469,"0.7","0.01",412091,358854
2470,2470,"0.01","0.01",412091,358754
2471,2471,"0.01","0.01",412091,358654
2472,2472,"0.01","0.01",412091,358554
2473,2473,"0.01","0.01",412091,358454
2474,2474,"0.01","0.01",412091,358354
2475,2475,"0.01","0.01",412091,358254
2476,2476,"0.01","0.01",412091,358154
2477,2477,"0.01","0.01",412091,358054
2478,2478,"0.01","0.01",412091,357954
2479,2479,"0.85","0.01",412091,357854
2480,2480,"0.85","0.01",412091,357754
2481,2481,"0.85","0.01",412091,357654
2482,2482,"0.85","0.021",412091,357554
2483,2483,"0.2","0.021",412091,357454
2484,2484,"0.2","0.021",412091,357354
2485,2485,"0.2","0.025",412091,357254
2486,2486,"0.01","0.025",412091,357154
2487,2487,"0.4","0.025",412091,357054
2488,2488,"0.4","0.025",412091,356954
2489,2489,"0.4","0.025",412091,356854
2490,2490,"0.4","0.025",412091,356754
2491,2491,"0.01","0.05",412091,356654
2492,2492,"0.5","0.05",412091,356554
2493,2493,"0.5","0.05",412091,356454
2494,2494,"0.5","0.18",412091,356354
2495,2495,"0.5","0.18",412091,356254
2496,2496,"0.5","0.18",412091,356154
2497,2497,"0.5","0.18",412191,361254
2498,2498,"0.5","0.18",412191,361154
2499,2499,"0.5","0.18",412191,361054
2500,2500,"0.5","0.18",412191,360954
2501,2501,"0.5","0.18",412191,360854
2502,2502,"0.5","0.18",412191,360754
2503,2503,"0.4","0.1",412191,360654
2504,2504,"0.4","0.1",412191,360554
2505,2505,"0.4","0.1",412191,360454
2506,2506,"0.4","0.1",412191,360354
2507,2507,"0.4","0.1",412191,360254
2508,2508,"0.3","0.1",412191,360154
2509,2509,"0.3","0.05",412191,360054
2510,2510,"0.3","0.05",412191,359954
2511,2511,"0.3","0.05",412191,359854
2512,2512,"0.3","0.01",412191,359754
2513,2513,"0.1","0.01",412191,359654
2514,2514,"0.1","0.025",412191,359554
2515,2515,"0.1","0.025",412191,359454
2516,2516,"0.1","0.025",412191,359354
2517,2517,"0.3","0.025",412191,359254
2518,2518,"0.01","0.021",412191,359154
2519,2519,"0.7","0.021",412191,359054
2520,2520,"0.7","0.01",412191,358954
2521,2521,"0.7","0.01",412191,358854
2522,2522,"0.01","0.01",412191,358754
2523,2523,"0.01","0.01",412191,358654
2524,2524,"0.01","0.01",412191,358554
2525,2525,"0.01","0.01",412191,358454
2526,2526,"0.01","0.01",412191,358354
2527,2527,"0.01","0.01",412191,358254
2528,2528,"0.01","0.01",412191,358154
2529,2529,"0.01","0.01",412191,358054
2530,2530,"0.01","0.01",412191,357954
2531,2531,"0.85","0.01",412191,357854
2532,2532,"0.85","0.01",412191,357754
2533,2533,"0.85","0.01",412191,357654
2534,2534,"0.85","0.021",412191,357554
2535,2535,"0.2","0.021",412191,357454
2536,2536,"0.2","0.021",412191,357354
2537,2537,"0.2","0.025",412191,357254
2538,2538,"0.01","0.025",412191,357154
2539,2539,"0.4","0.025",412191,357054
2540,2540,"0.4","0.025",412191,356954
2541,2541,"0.4","0.025",412191,356854
2542,2542,"0.4","0.025",412191,356754
2543,2543,"0.01","0.05",412191,356654
2544,2544,"0.5","0.05",412191,356554
2545,2545,"0.5","0.05",412191,356454
2546,2546,"0.5","0.18",412191,356354
2547,2547,"0.5","0.18",412191,356254
2548,2548,"0.5","0.18",412191,356154
2549,2549,"0.5","0.18",412291,361254
2550,2550,"0.5","0.18",412291,361154
2551,2551,"0.5","0.18",412291,361054
2552,2552,"0.5","0.18",412291,360954
2553,2553,"0.5","0.18",412291,360854
2554,2554,"0.5","0.18",412291,360754
2555,2555,"0.4","0.1",412291,360654
2556,2556,"0.4","0.1",412291,360554
2557,2557,"0.4","0.1",412291,360454
2558,2558,"0.4","0.1",412291,360354
2559,2559,"0.4","0.1",412291,360254
2560,2560,"0.3","0.1",412291,360154
2561,2561,"0.3","0.05",412291,360054
2562,2562,"0.3","0.05",412291,359954
2563,2563,"0.3","0.05",412291,359854
2564,2564,"0.3","0.01",412291,359754
2565,2565,"0.1","0.01",412291,359654
2566,2566,"0.1","0.025",412291,359554
2567,2567,"0.1","0.025",412291,359454
2568,2568,"0.1","0.025",412291,359354
2569,2569,"0.3","0.025",412291,359254
2570,2570,"0.01","0.021",412291,359154
2571,2571,"0.7","0.021",412291,359054
2572,2572,"0.7","0.01",412291,358954
2573,2573,"0.7","0.01",412291,358854
2574,2574,"0.01","0.01",412291,358754
2575,2575,"0.01","0.01",412291,358654
2576,2576,"0.01","0.01",412291,358554
2577,2577,"0.01","0.01",412291,358454
2578,2578,"0.01","0.01",412291,358354
2579,2579,"0.01","0.01",412291,358254
2580,2580,"0.01","0.01",412291,358154
2581,2581,"0.01","0.01",412291,358054
2582,2582,"0.01","0.01",412291,357954
2583,2583,"0.85","0.01",412291,357854
2584,2584,"0.85","0.01",412291,357754
2585,2585,"0.85","0.01",412291,357654
2586,2586,"0.85","0.021",412291,357554
2587,2587,"0.2","0.021",412291,357454
2588,2588,"0.2","0.021",412291,357354
2589,2589,"0.2","0.025",412291,357254
2590,2590,"0.01","0.025",412291,357154
2591,2591,"0.4","0.025",412291,357054
2592,2592,"0.4","0.025",412291,356954
2593,2593,"0.4","0.025",412291,356854
2594,2594,"0.4","0.025",412291,356754
2595,2595,"0.01","0.05",412291,356654
2596,2596,"0.5","0.05",412291,356554
2597,2597,"0.5","0.05",412291,356454
2598,2598,"0.5","0.18",412291,356354
2599,2599,"0.5","0.18",412291,356254
2600,2600,"0.5","0.18",412291,356154
2601,2601,"0.5","0.18",412391,361254
2602,2602,"0.5","0.18",412391,361154
2603,2603,"0.5","0.18",412391,361054
2604,2604,"0.5","0.18",412391,360954
2605,2605,"0.5","0.18",412391,360854
2606,2606,"0.5","0.18",412391,360754
2607,2607,"0.4","0.1",412391,360654
2608,2608,"0.4","0.1",412391,360554
2609,2609,"0.4","0.1",412391,360454
2610,2610,"0.4","0.1",412391,360354
2611,2611,"0.4","0.1",412391,360254
2612,2612,"0.3","0.1",412391,360154
2613,2613,"0.3","0.05",412391,360054
2614,2614,"0.3","0.05",412391,359954
2615,2615,"0.3","0.05",412391,359854
2616,2616,"0.3","0.01",412391,359754
2617,2617,"0.1","0.01",412391,359654
2618,2618,"0.1","0.025",412391,359554
2619,2619,"0.1","0.025",412391,359454
2620,2620,"0.1","0.025",412391,359354
2621,2621,"0.3","0.025",412391,359254
2622,2622,"0.01","0.021",412391,359154
2623,2623,"0.7","0.021",412391,359054
2624,2624,"0.7","0.01",412391,358954
2625,2625,"0.7","0.01",412391,358854
2626,2626,"0.01","0.01",412391,358754
2627,2627,"0.01","0.01",412391,358654
2628,2628,"0.01","0.01",412391,358554
2629,2629,"0.01","0.01",412391,358454
2630,2630,"0.01","0.01",412391,358354
2631,2631,"0.01","0.01",412391,358254
2632,2632,"0.01","0.01",412391,358154
2633,2633,"0.01","0.01",412391,358054
2634,2634,"0.01","0.01",412391,357954
2635,2635,"0.85","0.01",412391,357854
2636,2636,"0.85","0.01",412391,357754
2637,2637,"0.85","0.01",412391,357654
2638,2638,"0.85","0.021",412391,357554
2639,2639,"0.2","0.021",412391,357454
2640,2640,"0.2","0.021",412391,357354
2641,2641,"0.2","0.025",412391,357254
2642,2642,"0.01","0.025",412391,357154
2643,2643,"0.4","0.025",412391,357054
2644,2644,"0.4","0.025",412391,356954
2645,2645,"0.4","0.025",412391,356854
2646,2646,"0.4","0.025",412391,356754
2647,2647,"0.01","0.05",412391,356654
2648,2648,"0.5","0.05",412391,356554
2649,2649,"0.5","0.05",412391,356454
2650,2650,"0.5","0.18",412391,356354
2651,2651,"0.5","0.18",412391,356254
2652,2652,"0.5","0.18",412391,356154
2653,2653,"0.5","0.18",412491,361254
2654,2654,"0.5","0.18",412491,361154
2655,2655,"0.5","0.18",412491,361054
2656,2656,"0.5","0.18",412491,360954
2657,2657,"0.5","0.18",412491,360854
2658,2658,"0.5","0.18",412491,360754
2659,2659,"0.4","0.1",412491,360654
2660,2660,"0.4","0.1",412491,360554
2661,2661,"0.4","0.1",412491,360454
2662,2662,"0.4","0.1",412491,360354
2663,2663,"0.4","0.1",412491,360254
2664,2664,"0.3","0.1",412491,360154
2665,2665,"0.3","0.05",412491,360054
2666,2666,"0.3","0.05",412491,359954
2667,2667,"0.3","0.05",412491,359854
2668,2668,"0.3","0.02",412491,359754
2669,2669,"0.1","0.02",412491,359654
2670,2670,"0.1","0.025",412491,359554
2671,2671,"0.1","0.025",412491,359454
2672,2672,"0.1","0.025",412491,359354
2673,2673,"0.3","0.025",412491,359254
2674,2674,"0.01","0.021",412491,359154
2675,2675,"0.7","0.021",412491,359054
2676,2676,"0.7","0.02",412491,358954
2677,2677,"0.7","0.02",412491,358854
2678,2678,"0.01","0.02",412491,358754
2679,2679,"0.01","0.02",412491,358654
2680,2680,"0.01","0.02",412491,358554
2681,2681,"0.01","0.02",412491,358454
2682,2682,"0.01","0.02",412491,358354
2683,2683,"0.01","0.02",412491,358254
2684,2684,"0.01","0.02",412491,358154
2685,2685,"0.01","0.02",412491,358054
2686,2686,"0.01","0.02",412491,357954
2687,2687,"0.01","0.02",412491,357854
2688,2688,"0.01","0.02",412491,357754
2689,2689,"0.01","0.02",412491,357654
2690,2690,"0.01","0.021",412491,357554
2691,2691,"0.2","0.021",412491,357454
2692,2692,"0.2","0.021",412491,357354
2693,2693,"0.2","0.025",412491,357254
2694,2694,"0.25","0.025",412491,357154
2695,2695,"0.25","0.025",412491,357054
2696,2696,"0.25","0.025",412491,356954
2697,2697,"0.4","0.025",412491,356854
2698,2698,"0.4","0.025",412491,356754
2699,2699,"0.02","0.05",412491,356654
2700,2700,"0.5","0.05",412491,356554
2701,2701,"0.5","0.05",412491,356454
2702,2702,"0.5","0.18",412491,356354
2703,2703,"0.5","0.18",412491,356254
2704,2704,"0.5","0.18",412491,356154
2705,2705,"0.5","0.18",412591,361254
2706,2706,"0.5","0.18",412591,361154
2707,2707,"0.5","0.18",412591,361054
2708,2708,"0.5","0.18",412591,360954
2709,2709,"0.5","0.18",412591,360854
2710,2710,"0.5","0.18",412591,360754
2711,2711,"0.4","0.1",412591,360654
2712,2712,"0.4","0.1",412591,360554
2713,2713,"0.4","0.1",412591,360454
2714,2714,"0.4","0.1",412591,360354
2715,2715,"0.4","0.1",412591,360254
2716,2716,"0.3","0.1",412591,360154
2717,2717,"0.3","0.05",412591,360054
2718,2718,"0.3","0.05",412591,359954
2719,2719,"0.3","0.05",412591,359854
2720,2720,"0.3","0.02",412591,359754
2721,2721,"0.1","0.02",412591,359654
2722,2722,"0.1","0.025",412591,359554
2723,2723,"0.1","0.025",412591,359454
2724,2724,"0.1","0.025",412591,359354
2725,2725,"0.3","0.025",412591,359254
2726,2726,"0.02","0.021",412591,359154
2727,2727,"0.02","0.021",412591,359054
2728,2728,"0.02","0.02",412591,358954
2729,2729,"0.02","0.02",412591,358854
2730,2730,"0.02","0.02",412591,358754
2731,2731,"0.02","0.02",412591,358654
2732,2732,"0.02","0.02",412591,358554
2733,2733,"0.02","0.02",412591,358454
2734,2734,"0.02","0.02",412591,358354
2735,2735,"0.02","0.02",412591,358254
2736,2736,"0.02","0.02",412591,358154
2737,2737,"0.02","0.02",412591,358054
2738,2738,"0.02","0.02",412591,357954
2739,2739,"0.02","0.02",412591,357854
2740,2740,"0.02","0.02",412591,357754
2741,2741,"0.02","0.02",412591,357654
2742,2742,"0.02","0.021",412591,357554
2743,2743,"0.2","0.021",412591,357454
2744,2744,"0.2","0.021",412591,357354
